Name,campaignId,companyName,AdExtension_Type,id,source,phoneNumber,address,iconMediaId,id,email,shouldSyncUrl,iconMediaId,AdExtension_Type,phoneNumber,isCallOnly,AdExtension_Type,countryCode,id,id,sitelinks,AdExtension_Type,network,Stats_Type
,95880309,N/A,MobileExtension,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,MobileExtension,(888) 926-9718,false,MobileExtension,US,193964349,N/A,N/A,MobileExtension,ALL,CampaignAdExtensionStats
,95880309,Mahwah AlphaGraphics,LocationExtension,193964469,ADWORDS_FRONTEND,(888) 926-9718,"1 Lethbridge Plaza, Mahwah, NJ, US, 07430",1000,N/A,N/A,N/A,N/A,LocationExtension,N/A,N/A,LocationExtension,N/A,N/A,N/A,N/A,LocationExtension,ALL,CampaignAdExtensionStats
,95880309,Mahwah AlphaGraphics,LocationExtension,193964589,ADWORDS_FRONTEND,(888) 926-9718,"1 Lethbridge Plaza, Mahwah, NJ, US, 07430",1000,N/A,N/A,N/A,N/A,LocationExtension,N/A,N/A,LocationExtension,N/A,N/A,N/A,N/A,LocationExtension,ALL,CampaignAdExtensionStats
Plymouth,92276982,AlphaGraphics Plymouth,LocationExtension,78791622,ADWORDS_FRONTEND,(888) 906-7118,"187 Cheshire Lane North, Plymouth, MN, US, 55441",1000,N/A,N/A,N/A,N/A,LocationExtension,N/A,N/A,LocationExtension,N/A,N/A,N/A,N/A,LocationExtension,ALL,CampaignAdExtensionStats
Plymouth,92276982,N/A,MobileExtension,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,MobileExtension,(888) 906-7118,true,MobileExtension,US,78791742,N/A,N/A,MobileExtension,ALL,CampaignAdExtensionStats
Plymouth,92277102,AlphaGraphics Plymouth,LocationExtension,78791622,ADWORDS_FRONTEND,(888) 906-7118,"187 Cheshire Lane North, Plymouth, MN, US, 55441",1000,N/A,N/A,N/A,N/A,LocationExtension,N/A,N/A,LocationExtension,N/A,N/A,N/A,N/A,LocationExtension,ALL,CampaignAdExtensionStats
Plymouth,92277102,N/A,MobileExtension,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,MobileExtension,(888) 906-7118,true,MobileExtension,US,78791742,N/A,N/A,MobileExtension,ALL,CampaignAdExtensionStats
Stempler Group,10115087,AlphaGraphics of Seattle,LocationExtension,5792655,ADWORDS_FRONTEND,1 (888) 452-0215,"3131 Elliott Ave, Seattle, WA, US, 98121",1000,N/A,N/A,N/A,N/A,LocationExtension,N/A,N/A,LocationExtension,N/A,N/A,N/A,N/A,LocationExtension,ALL,CampaignAdExtensionStats
Stempler Group,10115087,N/A,MobileExtension,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,MobileExtension,(888) 452-0215,false,MobileExtension,US,26809185,N/A,N/A,MobileExtension,ALL,CampaignAdExtensionStats
Stempler Group,10115087,Alpha Graphics,LocationExtension,43077555,ADWORDS_FRONTEND,(206) 448-9100,"3131 Elliott Ave, Seattle, WA, US, 98121",1000,N/A,N/A,N/A,N/A,LocationExtension,N/A,N/A,LocationExtension,N/A,N/A,N/A,N/A,LocationExtension,ALL,CampaignAdExtensionStats
Stempler Group,10115087,AlphaGraphics of Seattle,LocationExtension,43077675,ADWORDS_FRONTEND,(866) 960-9110,"3131 Elliott Avenue, Suite 100, Seattle, WA, US, 98121",1011,N/A,N/A,N/A,N/A,LocationExtension,N/A,N/A,LocationExtension,N/A,N/A,N/A,N/A,LocationExtension,ALL,CampaignAdExtensionStats
Stempler Group,10115087,N/A,MobileExtension,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,MobileExtension,(888) 452-0215,true,MobileExtension,US,165063675,N/A,N/A,MobileExtension,ALL,CampaignAdExtensionStats
Stempler Group,10115087,AlphaGraphics of Seattle,LocationExtension,167978835,ADWORDS_FRONTEND,(866) 452-0215,"3131 Elliott Avenue, Suite 100, Seattle, WA, US, 98121",1011,N/A,N/A,N/A,N/A,LocationExtension,N/A,N/A,LocationExtension,N/A,N/A,N/A,N/A,LocationExtension,ALL,CampaignAdExtensionStats
Stempler Group,10115087,AlphaGraphics of Seattle,LocationExtension,167978955,ADWORDS_FRONTEND,(888) 452-0215,"3131 Elliott Avenue, Suite 100, Seattle, WA, US, 98121",1011,N/A,N/A,N/A,N/A,LocationExtension,N/A,N/A,LocationExtension,N/A,N/A,N/A,N/A,LocationExtension,ALL,CampaignAdExtensionStats
Stempler Group,10115087,N/A,MobileExtension,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,MobileExtension,(888) 452-0215,true,MobileExtension,US,168744075,N/A,N/A,MobileExtension,ALL,CampaignAdExtensionStats
Stempler Group,10115087,N/A,MobileExtension,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,MobileExtension,(206) 347-2228,true,MobileExtension,US,171365595,N/A,N/A,MobileExtension,ALL,CampaignAdExtensionStats
Stempler Group,10115087,AlphaGraphics of Seattle,LocationExtension,171365835,ADWORDS_FRONTEND,(206) 347-2228,"3131 Elliott Avenue, Suite 100, Seattle, WA, US, 98121",1011,N/A,N/A,N/A,N/A,LocationExtension,N/A,N/A,LocationExtension,N/A,N/A,N/A,N/A,LocationExtension,ALL,CampaignAdExtensionStats
Stempler Group,10115087,AlphaGraphics of Seattle,LocationExtension,171365955,ADWORDS_FRONTEND,(206) 347-2228,"3131 Elliott Avenue, Seattle, WA, US, 98121",1011,N/A,N/A,N/A,N/A,LocationExtension,N/A,N/A,LocationExtension,N/A,N/A,N/A,N/A,LocationExtension,ALL,CampaignAdExtensionStats
Stempler Group,10115087,N/A,MobileExtension,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,MobileExtension,(206) 347-2228,true,MobileExtension,US,182621595,N/A,N/A,MobileExtension,ALL,CampaignAdExtensionStats
Stempler Group,10115087,N/A,SitelinksExtension,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,SitelinksExtension,N/A,N/A,SitelinksExtension,N/A,N/A,241942035,"[{'displayText': 'Brochures', 'destinationUrl': 'http://www.seattlealphagraphics.com/brochures.html'}, {'displayText': 'Business Cards', 'destinationUrl': 'http://www.seattlealphagraphics.com/bcards.html'}, {'displayText': 'Book Printing', 'destinationUrl': 'http://www.seattlealphagraphics.com/book.html'}, {'displayText': 'Book Publishing', 'destinationUrl': 'http://www.seattlealphagraphics.com/book.html'}, {'displayText': 'Posters, Signs & Banners', 'destinationUrl': 'http://www.seattlealphagraphics.com/posters.html'}, {'displayText': 'Newsletters & Flyers', 'destinationUrl': 'http://www.seattlealphagraphics.com/newsletter.html'}, {'displayText': 'Cards & Invitations', 'destinationUrl': 'http://www.seattlealphagraphics.com/cards.html'}, {'displayText': 'Photo Prints', 'destinationUrl': 'http://www.seattlealphagraphics.com/photo.html'}, {'displayText': 'Catalogs', 'destinationUrl': 'http://www.seattlealphagraphics.com/catalogs.html'}, {'displayText': 'Other Printing Services', 'destinationUrl': 'http://www.seattlealphagraphics.com/index.html'}]",SitelinksExtension,ALL,CampaignAdExtensionStats
Stempler Group,45561045,AlphaGraphics of Seattle,LocationExtension,5792745,ADWORDS_FRONTEND,1 (888) 452-0215,"3131 Elliott Ave, Seattle, WA, US, 98121",1000,N/A,N/A,N/A,N/A,LocationExtension,N/A,N/A,LocationExtension,N/A,N/A,N/A,N/A,LocationExtension,ALL,CampaignAdExtensionStats
Stempler Group,45561045,N/A,MobileExtension,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,MobileExtension,(888) 452-0215,false,MobileExtension,US,26809455,N/A,N/A,MobileExtension,ALL,CampaignAdExtensionStats
Stempler Group,45561045,AlphaGraphics of Seattle,LocationExtension,167979315,ADWORDS_FRONTEND,(888) 452-0215,"3131 Elliott Ave, Seattle, WA, US, 98121",1000,N/A,N/A,N/A,N/A,LocationExtension,N/A,N/A,LocationExtension,N/A,N/A,N/A,N/A,LocationExtension,ALL,CampaignAdExtensionStats
Stempler Group,45561045,N/A,MobileExtension,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,MobileExtension,(888) 452-0215,true,MobileExtension,US,168744195,N/A,N/A,MobileExtension,ALL,CampaignAdExtensionStats
Stempler Group,45561045,AlphaGraphics of Seattle,LocationExtension,171366195,ADWORDS_FRONTEND,(206) 347-2228,"3131 Elliott Ave, Seattle, WA, US, 98121",1000,N/A,N/A,N/A,N/A,LocationExtension,N/A,N/A,LocationExtension,N/A,N/A,N/A,N/A,LocationExtension,ALL,CampaignAdExtensionStats
Stempler Group,45561045,AlphaGraphics of Seattle,LocationExtension,171366315,ADWORDS_FRONTEND,(206) 347-2228,"3131 Elliott Avenue, Seattle, WA, US, 98121",1000,N/A,N/A,N/A,N/A,LocationExtension,N/A,N/A,LocationExtension,N/A,N/A,N/A,N/A,LocationExtension,ALL,CampaignAdExtensionStats
Stempler Group,45561045,N/A,MobileExtension,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,MobileExtension,(206) 347-2228,true,MobileExtension,US,171366435,N/A,N/A,MobileExtension,ALL,CampaignAdExtensionStats
Stempler Group,45561045,N/A,MobileExtension,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,MobileExtension,(206) 347-2228,true,MobileExtension,US,182621835,N/A,N/A,MobileExtension,ALL,CampaignAdExtensionStats
Stempler Group,45561045,N/A,SitelinksExtension,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,SitelinksExtension,N/A,N/A,SitelinksExtension,N/A,N/A,241942155,"[{'displayText': 'Brochures', 'destinationUrl': 'http://www.seattlealphagraphics.com/brochures.html'}, {'displayText': 'Business Cards', 'destinationUrl': 'http://www.seattlealphagraphics.com/bcards.html'}, {'displayText': 'Book Printing', 'destinationUrl': 'http://www.seattlealphagraphics.com/book.html'}, {'displayText': 'Book Publishing', 'destinationUrl': 'http://www.seattlealphagraphics.com/book.html'}, {'displayText': 'Posters, Signs & Banners', 'destinationUrl': 'http://www.seattlealphagraphics.com/posters.html'}, {'displayText': 'Newsletters & Flyers', 'destinationUrl': 'http://www.seattlealphagraphics.com/newsletter.html'}, {'displayText': 'Cards & Invitations', 'destinationUrl': 'http://www.seattlealphagraphics.com/cards.html'}, {'displayText': 'Photo Prints', 'destinationUrl': 'http://www.seattlealphagraphics.com/photo.html'}, {'displayText': 'Catalogs', 'destinationUrl': 'http://www.seattlealphagraphics.com/catalogs.html'}, {'displayText': 'Other Printing Services', 'destinationUrl': 'http://www.seattlealphagraphics.com/index.html'}]",SitelinksExtension,ALL,CampaignAdExtensionStats
Stempler Group,45578595,N/A,MobileExtension,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,MobileExtension,(888) 268-2126,false,MobileExtension,US,26942385,N/A,N/A,MobileExtension,ALL,CampaignAdExtensionStats
Stempler Group,45578685,N/A,MobileExtension,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,MobileExtension,(888) 268-2126,false,MobileExtension,US,26942565,N/A,N/A,MobileExtension,ALL,CampaignAdExtensionStats
Stempler Group,45579495,N/A,MobileExtension,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,MobileExtension,(888) 268-2126,false,MobileExtension,US,26941665,N/A,N/A,MobileExtension,ALL,CampaignAdExtensionStats
Stempler Group,45579495,N/A,MobileExtension,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,MobileExtension,(425) 405-4295,true,MobileExtension,US,171367155,N/A,N/A,MobileExtension,ALL,CampaignAdExtensionStats
Stempler Group,45579585,N/A,MobileExtension,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,MobileExtension,(888) 268-2126,false,MobileExtension,US,26941485,N/A,N/A,MobileExtension,ALL,CampaignAdExtensionStats
Stempler Group,45579585,N/A,MobileExtension,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,MobileExtension,(425) 405-4295,true,MobileExtension,US,171367035,N/A,N/A,MobileExtension,ALL,CampaignAdExtensionStats
Stempler Group,45579945,N/A,MobileExtension,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,MobileExtension,(888) 263-4107,false,MobileExtension,US,26941305,N/A,N/A,MobileExtension,ALL,CampaignAdExtensionStats
Stempler Group,45579945,N/A,MobileExtension,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,MobileExtension,(425) 968-9245,true,MobileExtension,US,171367515,N/A,N/A,MobileExtension,ALL,CampaignAdExtensionStats
Stempler Group,45580035,N/A,MobileExtension,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,MobileExtension,(888) 263-4107,false,MobileExtension,US,26941125,N/A,N/A,MobileExtension,ALL,CampaignAdExtensionStats
Stempler Group,45580035,N/A,MobileExtension,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,MobileExtension,(425) 968-9245,true,MobileExtension,US,171367635,N/A,N/A,MobileExtension,ALL,CampaignAdExtensionStats
Stempler Group,45581115,N/A,MobileExtension,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,MobileExtension,(888) 305-6794,false,MobileExtension,US,26940945,N/A,N/A,MobileExtension,ALL,CampaignAdExtensionStats
Stempler Group,45581115,N/A,MobileExtension,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,MobileExtension,(888) 305-6794,true,MobileExtension,US,165064035,N/A,N/A,MobileExtension,ALL,CampaignAdExtensionStats
Stempler Group,45581205,N/A,MobileExtension,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,MobileExtension,(888) 305-6794,false,MobileExtension,US,26940765,N/A,N/A,MobileExtension,ALL,CampaignAdExtensionStats
Stempler Group,45581205,N/A,MobileExtension,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,MobileExtension,(888) 305-6794,true,MobileExtension,US,165063915,N/A,N/A,MobileExtension,ALL,CampaignAdExtensionStats
Stempler Group,47861265,N/A,MobileExtension,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,MobileExtension,(888) 452-0215,false,MobileExtension,US,26809365,N/A,N/A,MobileExtension,ALL,CampaignAdExtensionStats
Stempler Group,47861265,N/A,MobileExtension,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,MobileExtension,(888) 452-0215,true,MobileExtension,US,165063795,N/A,N/A,MobileExtension,ALL,CampaignAdExtensionStats
Stempler Group,47861265,N/A,MobileExtension,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,MobileExtension,(888) 452-0215,true,MobileExtension,US,168744315,N/A,N/A,MobileExtension,ALL,CampaignAdExtensionStats
Stempler Group,47861265,N/A,MobileExtension,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,MobileExtension,(206) 347-2228,true,MobileExtension,US,171365715,N/A,N/A,MobileExtension,ALL,CampaignAdExtensionStats
Stempler Group,47861265,N/A,MobileExtension,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,MobileExtension,(206) 347-2228,true,MobileExtension,US,182621955,N/A,N/A,MobileExtension,ALL,CampaignAdExtensionStats
Stempler Group,47861265,N/A,SitelinksExtension,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,SitelinksExtension,N/A,N/A,SitelinksExtension,N/A,N/A,241942275,"[{'displayText': 'Direct Mail Services', 'destinationUrl': 'http://www.seattlealphagraphics.com/direct-mail.html'}, {'displayText': 'Layout, Design & Prepress Services', 'destinationUrl': 'http://www.seattlealphagraphics.com/design-services.html'}, {'displayText': 'Marketing Services', 'destinationUrl': 'http://www.seattlealphagraphics.com/marketing.html'}, {'displayText': 'Printing Services', 'destinationUrl': 'http://www.seattlealphagraphics.com/printing-services.html'}]",SitelinksExtension,ALL,CampaignAdExtensionStats
Stempler Group,49202895,N/A,MobileExtension,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,MobileExtension,(888) 268-2126,false,MobileExtension,US,26941575,N/A,N/A,MobileExtension,ALL,CampaignAdExtensionStats
Stempler Group,49202895,N/A,MobileExtension,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,MobileExtension,(425) 405-4295,true,MobileExtension,US,171367395,N/A,N/A,MobileExtension,ALL,CampaignAdExtensionStats
Stempler Group,49202985,N/A,MobileExtension,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,MobileExtension,(888) 452-0215,false,MobileExtension,US,26942025,N/A,N/A,MobileExtension,ALL,CampaignAdExtensionStats
Stempler Group,49202985,N/A,MobileExtension,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,MobileExtension,(888) 452-0215,true,MobileExtension,US,168744435,N/A,N/A,MobileExtension,ALL,CampaignAdExtensionStats
Stempler Group,49202985,N/A,MobileExtension,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,MobileExtension,(206) 347-2228,true,MobileExtension,US,171366555,N/A,N/A,MobileExtension,ALL,CampaignAdExtensionStats
Stempler Group,49202985,N/A,SitelinksExtension,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,SitelinksExtension,N/A,N/A,SitelinksExtension,N/A,N/A,241942395,"[{'displayText': 'Direct Mail Services', 'destinationUrl': 'http://www.seattlealphagraphics.com/direct-mail.html'}, {'displayText': 'Layout, Design & Prepress Services', 'destinationUrl': 'http://www.seattlealphagraphics.com/design-services.html'}, {'displayText': 'Marketing Services', 'destinationUrl': 'http://www.seattlealphagraphics.com/marketing.html'}, {'displayText': 'Printing Services', 'destinationUrl': 'http://www.seattlealphagraphics.com/printing-services.html'}]",SitelinksExtension,ALL,CampaignAdExtensionStats
Stempler Group,49203075,N/A,MobileExtension,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,MobileExtension,(888) 268-2126,false,MobileExtension,US,26942115,N/A,N/A,MobileExtension,ALL,CampaignAdExtensionStats
Stempler Group,49203165,N/A,MobileExtension,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,MobileExtension,(888) 263-4107,false,MobileExtension,US,26941215,N/A,N/A,MobileExtension,ALL,CampaignAdExtensionStats
Stempler Group,49203165,N/A,MobileExtension,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,MobileExtension,(425) 968-9245,true,MobileExtension,US,171367755,N/A,N/A,MobileExtension,ALL,CampaignAdExtensionStats
Stempler Group,49203255,N/A,MobileExtension,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,MobileExtension,(888) 263-4107,false,MobileExtension,US,26941035,N/A,N/A,MobileExtension,ALL,CampaignAdExtensionStats
Stempler Group,49203255,N/A,MobileExtension,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,MobileExtension,(425) 968-9245,true,MobileExtension,US,171367875,N/A,N/A,MobileExtension,ALL,CampaignAdExtensionStats
Stempler Group,49203345,N/A,MobileExtension,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,MobileExtension,(888) 452-0215,false,MobileExtension,US,26809275,N/A,N/A,MobileExtension,ALL,CampaignAdExtensionStats
Stempler Group,49203345,N/A,MobileExtension,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,MobileExtension,(888) 305-6794,false,MobileExtension,US,26940675,N/A,N/A,MobileExtension,ALL,CampaignAdExtensionStats
Stempler Group,49203435,N/A,MobileExtension,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,MobileExtension,(888) 268-2126,false,MobileExtension,US,26942475,N/A,N/A,MobileExtension,ALL,CampaignAdExtensionStats
Stempler Group,49203525,N/A,MobileExtension,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,MobileExtension,(888) 305-6794,false,MobileExtension,US,26940855,N/A,N/A,MobileExtension,ALL,CampaignAdExtensionStats
Stempler Group,49203615,N/A,MobileExtension,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,MobileExtension,(888) 268-2126,false,MobileExtension,US,26941395,N/A,N/A,MobileExtension,ALL,CampaignAdExtensionStats
Stempler Group,49203615,N/A,MobileExtension,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,MobileExtension,(425) 405-4295,true,MobileExtension,US,171367275,N/A,N/A,MobileExtension,ALL,CampaignAdExtensionStats
Stempler Group,52500045,N/A,MobileExtension,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,MobileExtension,(888) 452-0215,false,MobileExtension,US,26941755,N/A,N/A,MobileExtension,ALL,CampaignAdExtensionStats
Stempler Group,52500045,AlphaGraphics of Seattle,LocationExtension,43077315,ADWORDS_FRONTEND,(866) 960-9110,"3131 Elliott Avenue, Seattle, WA, US",1011,N/A,N/A,N/A,N/A,LocationExtension,N/A,N/A,LocationExtension,N/A,N/A,N/A,N/A,LocationExtension,ALL,CampaignAdExtensionStats
Stempler Group,52500045,N/A,MobileExtension,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,MobileExtension,(888) 452-0215,true,MobileExtension,US,168743835,N/A,N/A,MobileExtension,ALL,CampaignAdExtensionStats
Stempler Group,52500045,N/A,MobileExtension,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,MobileExtension,(888) 452-0215,true,MobileExtension,US,168743955,N/A,N/A,MobileExtension,ALL,CampaignAdExtensionStats
Stempler Group,52500045,N/A,MobileExtension,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,MobileExtension,(206) 347-2228,true,MobileExtension,US,171366675,N/A,N/A,MobileExtension,ALL,CampaignAdExtensionStats
Stempler Group,52965795,AlphaGraphics Seattle,LocationExtension,18686235,ADWORDS_FRONTEND,1 (888) 469-1510,"3131 Elliott Ave, Seattle, WA, US, 98121",1000,N/A,N/A,N/A,N/A,LocationExtension,N/A,N/A,LocationExtension,N/A,N/A,N/A,N/A,LocationExtension,ALL,CampaignAdExtensionStats
Stempler Group,52965795,N/A,MobileExtension,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,MobileExtension,(888) 452-0215,false,MobileExtension,US,26941935,N/A,N/A,MobileExtension,ALL,CampaignAdExtensionStats
Stempler Group,52965795,AlphaGraphics of Seattle,LocationExtension,43077435,ADWORDS_FRONTEND,(866) 960-9110,"3131 Elliott Avenue, Seattle, WA, US",1011,N/A,N/A,N/A,N/A,LocationExtension,N/A,N/A,LocationExtension,N/A,N/A,N/A,N/A,LocationExtension,ALL,CampaignAdExtensionStats
Stempler Group,52965795,N/A,MobileExtension,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,MobileExtension,(888) 452-0215,true,MobileExtension,US,168743715,N/A,N/A,MobileExtension,ALL,CampaignAdExtensionStats
Stempler Group,52965885,N/A,MobileExtension,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,MobileExtension,(888) 452-0215,false,MobileExtension,US,26941845,N/A,N/A,MobileExtension,ALL,CampaignAdExtensionStats
Stempler Group,52965885,AlphaGraphics of Seattle,LocationExtension,43077795,ADWORDS_FRONTEND,(866) 960-9110,"3131 Elliott Avenue, Seattle, WA, US",1011,N/A,N/A,N/A,N/A,LocationExtension,N/A,N/A,LocationExtension,N/A,N/A,N/A,N/A,LocationExtension,ALL,CampaignAdExtensionStats
Stempler Group,52965885,AlphaGraphics of Seattle,LocationExtension,167979075,ADWORDS_FRONTEND,(888) 452-0215,"3131 Elliott Avenue, Seattle, WA, US, 98121",1011,N/A,N/A,N/A,N/A,LocationExtension,N/A,N/A,LocationExtension,N/A,N/A,N/A,N/A,LocationExtension,ALL,CampaignAdExtensionStats
Stempler Group,52965885,N/A,MobileExtension,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,MobileExtension,(888) 452-0215,false,MobileExtension,US,171365355,N/A,N/A,MobileExtension,ALL,CampaignAdExtensionStats
Stempler Group,52965885,N/A,MobileExtension,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,MobileExtension,(888) 452-0215,true,MobileExtension,US,171365475,N/A,N/A,MobileExtension,ALL,CampaignAdExtensionStats
Stempler Group,52965885,AlphaGraphics of Seattle,LocationExtension,171366075,ADWORDS_FRONTEND,(206) 347-2228,"3131 Elliott Avenue, Seattle, WA, US, 98121",1011,N/A,N/A,N/A,N/A,LocationExtension,N/A,N/A,LocationExtension,N/A,N/A,N/A,N/A,LocationExtension,ALL,CampaignAdExtensionStats
Stempler Group,52965885,N/A,MobileExtension,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,MobileExtension,(206) 347-2228,true,MobileExtension,US,171366795,N/A,N/A,MobileExtension,ALL,CampaignAdExtensionStats
Stempler Group,79434675,AlphaGraphics of Seattle,LocationExtension,195223155,ADWORDS_FRONTEND,(206) 855-6290,"3131 Elliott Avenue, Seattle, WA, US, 98121",1000,N/A,N/A,N/A,N/A,LocationExtension,N/A,N/A,LocationExtension,N/A,N/A,N/A,N/A,LocationExtension,ALL,CampaignAdExtensionStats
Stempler Group,79434675,N/A,MobileExtension,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,MobileExtension,(206) 855-6290,false,MobileExtension,US,195223515,N/A,N/A,MobileExtension,ALL,CampaignAdExtensionStats
Stempler Group,79434795,AlphaGraphics of Seattle,LocationExtension,195223275,ADWORDS_FRONTEND,(206) 855-6290,"3131 Elliott Avenue, Seattle, WA, US, 98121",1011,N/A,N/A,N/A,N/A,LocationExtension,N/A,N/A,LocationExtension,N/A,N/A,N/A,N/A,LocationExtension,ALL,CampaignAdExtensionStats
